SMILES,Eox
COCOC(Br)C(c1ccccc1)(c1ccccc1)c1ccc([N+](=O)[O-])cc1,2.29173199
COCOC(Br)C(C#N)(c1ccccc1)c1ccc(OC)cc1,1.8874186000000002
COc1ccc(C(C#N)(c2ccccc2)C(C#N)Oc2ccccc2)cc1,1.9742185
COC(=O)c1ccc(CC(OC)OC)cc1,2.45711437
N#CC(c1ccccc1)(c1ccc(-c2ccccc2)cc1)C(Oc1ccccc1)c1ccccc1,1.8651064
CC(c1ccccc1)(c1ccccc1)C(Br)Oc1ccccc1,2.09116708
COCOC(OC)C(C#N)c1ccc(OC)cc1,1.90404391
COCOC(C#N)Cc1ccc([N+](=O)[O-])cc1,3.15094216
COC(=O)c1ccc(C(c2ccccc2)(c2ccccc2)C(OC)c2ccccc2)cc1,2.08335781
COC(C)C(c1ccccc1)(c1ccccc1)c1ccccc1,1.9353082
COC(OC)C(C#N)(c1ccccc1)c1ccc([N+](=O)[O-])cc1,2.58023962
CCc1ccc(C(C#N)C(C#N)OC)cc1,2.45776741
COC(Oc1ccccc1)C(C#N)c1ccc(-c2ccccc2)cc1,1.92026107
COCOC(C)C(C)(c1ccccc1)c1ccc(C#N)cc1,2.2465906
COCOC(C#N)C(c1ccccc1)c1ccc(C#N)cc1,2.46315499
COCOC(c1ccccc1)C(C#N)c1ccc(OC)cc1,1.87335103
COCOC(c1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccc(C(=O)OC)cc1,2.10262249
COCOC(C)C(c1ccccc1)(c1ccccc1)c1ccc(C(=O)OC)cc1,2.08433737
N#CC(c1ccccc1)C(Oc1ccccc1)c1ccccc1,1.89520066
CCc1ccc(C(c2ccccc2)(c2ccccc2)C(Br)OC)cc1,2.01642121
COCOC(c1ccccc1)C(C#N)c1ccc(C(=O)OC)cc1,2.56034911
COC(Oc1ccccc1)C(C)c1ccc([N+](=O)[O-])cc1,1.82284927
N#Cc1ccc(C(C#N)(C#N)COc2ccccc2)cc1,2.09135755
CC(c1ccc(C#N)cc1)C(C#N)Oc1ccccc1,2.10722098
COC(C#N)C(C#N)(C#N)c1ccc([N+](=O)[O-])cc1,3.51196444
COCOCC(c1ccccc1)c1ccc(C(=O)OC)cc1,2.27377339
COCOC(OC)C(c1ccccc1)c1ccc(C#N)cc1,2.28892936
CCc1ccc(C(C#N)(COc2ccccc2)c2ccccc2)cc1,1.93794757
CC(C)(c1ccc(-c2ccccc2)cc1)C(Br)Oc1ccccc1,1.79251012
COCOC(C)C(C)(C#N)c1ccc([N+](=O)[O-])cc1,2.83737412
CCc1ccc(C(C#N)(C#N)C(OC)OCOC)cc1,2.47684162
COCOC(Br)C(C)(C#N)c1ccc(C(=O)OC)cc1,2.70369139
COCOC(OC)C(C)(C)c1ccccc1,2.2577467
CCc1ccc(C(C)(C#N)C(Br)OC)cc1,2.24144791
CCc1ccc(C(C)(c2ccccc2)C(OC)Oc2ccccc2)cc1,1.79533996
COC(=O)c1ccc(C(C#N)(c2ccccc2)C(OC)Oc2ccccc2)cc1,1.97704834
COCOC(OC)C(c1ccccc1)(c1ccccc1)c1ccccc1,1.94714455
COCOCC(C#N)(c1ccccc1)c1ccc(OC)cc1,1.82203297
COc1ccc(C(C#N)C(OC)Oc2ccccc2)cc1,1.83005992
COC(Oc1ccccc1)C(C)(c1ccccc1)c1ccc(C#N)cc1,1.84744711
CCc1ccc(C(C#N)C(C#N)Oc2ccccc2)cc1,2.2063197999999997
COC(=O)c1ccc(C(C)(c2ccccc2)C(Oc2ccccc2)c2ccccc2)cc1,1.83139321
CC(C)(c1ccc([N+](=O)[O-])cc1)C(Br)Oc1ccccc1,2.12444491
COC(c1ccccc1)C(C#N)(C#N)c1ccc(C#N)cc1,2.66486272
COCOC(C)C(C#N)(c1ccccc1)c1ccc(C(=O)OC)cc1,2.38683094
COCOC(C)C(C#N)c1ccc(OC)cc1,1.88118751
CCc1ccc(CC(Br)Oc2ccccc2)cc1,2.08621486
N#CC(c1ccc([N+](=O)[O-])cc1)C(Br)Oc1ccccc1,2.26313428
COC(=O)c1ccc(C(C)(C#N)C(OC)Oc2ccccc2)cc1,1.99919728
COCOC(C#N)C(C)c1ccc(C#N)cc1,2.81944273
CCc1ccc(C(C#N)C(C)OC)cc1,2.23396516
COc1ccc(C(C#N)(c2ccccc2)C(Oc2ccccc2)c2ccccc2)cc1,1.82442745
COCOC(C#N)C(c1ccccc1)c1ccc(C(=O)OC)cc1,2.38525276
N#CC(Oc1ccccc1)C(C#N)c1ccc([N+](=O)[O-])cc1,2.22308116
CC(C#N)(c1ccccc1)C(C#N)Oc1ccccc1,2.18991217
COCOC(Br)C(C)c1ccccc1,2.24694433
COCOC(C)C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,2.37085867
CC(C#N)(c1ccc(C#N)cc1)C(Oc1ccccc1)c1ccccc1,1.95125326
CCc1ccc(C(C)(C)C(OC)OC)cc1,1.94885878
COC(Br)C(C)(c1ccccc1)c1ccc([N+](=O)[O-])cc1,2.41708846
COC(C#N)C(C)(C)c1ccc(C#N)cc1,2.80638193
COCOC(Cc1ccc(C#N)cc1)c1ccccc1,2.38623232
O=[N+]([O-])c1ccc(C(c2ccccc2)(c2ccccc2)C(Br)Oc2ccccc2)cc1,2.15464801
COc1ccc(C(C)(C#N)C(Br)OC)cc1,1.85648083
COCOC(OC)C(C#N)c1ccc([N+](=O)[O-])cc1,3.00406258
CC(COc1ccccc1)(c1ccccc1)c1ccc([N+](=O)[O-])cc1,1.83656311
N#CC(COc1ccccc1)(c1ccccc1)c1ccc(-c2ccccc2)cc1,1.88535064
COCOC(OC)C(C#N)c1ccc(C#N)cc1,2.91094996
COC(=O)c1ccc(C(C#N)(C#N)C(C#N)Oc2ccccc2)cc1,2.37972913
COCOC(c1ccccc1)C(C#N)(C#N)c1ccc(C(=O)OC)cc1,2.69223598
CC(c1ccc([N+](=O)[O-])cc1)C(Br)Oc1ccccc1,2.11834987
COCOC(C#N)C(C)(C)c1ccc([N+](=O)[O-])cc1,2.99823964
COCOC(Br)C(C)(c1ccccc1)c1ccc(C#N)cc1,2.31238438
COCC(C)(C#N)c1ccc(C(=O)OC)cc1,2.67863098
CC(Oc1ccccc1)C(C#N)c1ccc([N+](=O)[O-])cc1,1.9086424
COCOC(C)C(C)c1ccc(C#N)cc1,1.91158108
COCOC(Br)Cc1ccccc1,2.39439532
COCOC(Br)C(C)c1ccc(C#N)cc1,2.56927399
COC(C#N)C(c1ccccc1)(c1ccccc1)c1ccc(C#N)cc1,2.3219623
COCOC(C#N)C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,2.49118129
COC(=O)c1ccc(C(c2ccccc2)C(Br)Oc2ccccc2)cc1,2.11905733
COCOCC(c1ccccc1)(c1ccccc1)c1ccc(C#N)cc1,2.28215407
CC(c1ccccc1)(c1ccc(C#N)cc1)C(Oc1ccccc1)c1ccccc1,1.85854879
COC(C#N)C(C)(c1ccccc1)c1ccccc1,2.17744999
COC(=O)c1ccc(C(C)(C)C(OC)c2ccccc2)cc1,2.31831616
COC(=O)c1ccc(C(C#N)C(C#N)Oc2ccccc2)cc1,2.22580216
CCc1ccc(CC(OC)OC)cc1,2.06422918
COCOC(C#N)C(C)(c1ccccc1)c1ccc(C(=O)OC)cc1,2.38642279
CC(C#N)(c1ccc([N+](=O)[O-])cc1)C(Oc1ccccc1)c1ccccc1,1.96357939
COC(C#N)C(c1ccccc1)c1ccccc1,2.25399172
CCc1ccc(C(C)(c2ccccc2)C(C)OCOC)cc1,1.81835962
N#CC(Oc1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccccc1,2.0751676
CC(Oc1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccc(C#N)cc1,1.82235949
COC(c1ccccc1)C(C)(c1ccccc1)c1ccc(C#N)cc1,2.19442903
COC(=O)c1ccc(C(C#N)(c2ccccc2)C(Oc2ccccc2)c2ccccc2)cc1,1.96374265
CCc1ccc(C(C)(C#N)C(OC)OC)cc1,2.20335391
COC(OC)C(C)c1ccc(C#N)cc1,2.48943985
CCc1ccc(C(C)(c2ccccc2)C(C)OC)cc1,1.87813999
COCOC(C#N)Cc1ccc(C(=O)OC)cc1,2.69035849
COc1ccc(C(C#N)(c2ccccc2)C(Br)Oc2ccccc2)cc1,1.88355478
CC(c1ccccc1)(c1ccc(-c2ccccc2)cc1)C(Br)Oc1ccccc1,1.79827864
COc1ccc(C(C)(C#N)C(C#N)Oc2ccccc2)cc1,1.94300863
CC(C)(c1ccc([N+](=O)[O-])cc1)C(Oc1ccccc1)c1ccccc1,1.82777428
N#Cc1ccc(C(C#N)C(Oc2ccccc2)c2ccccc2)cc1,1.9554436000000002
COCOC(Br)C(c1ccccc1)(c1ccccc1)c1ccc(C(=O)OC)cc1,2.06093677
COC(C#N)C(C)(C#N)c1ccc([N+](=O)[O-])cc1,3.27545512
COC(Br)C(C)(C)c1ccc(-c2ccccc2)cc1,1.79291827
COc1ccc(C(C#N)(C#N)C(OC)Oc2ccccc2)cc1,2.02501957
CCc1ccc(C(C)C(C)OCOC)cc1,1.99049008
COC(C#N)C(C)(C#N)c1ccc(C#N)cc1,3.05475481
COCOC(C)C(C)(C)c1ccc(C#N)cc1,2.44900579
CCc1ccc(C(C#N)(c2ccccc2)C(OC)OC)cc1,2.16327358
CC(Oc1ccccc1)C(C#N)(c1ccccc1)c1ccc(C#N)cc1,1.92298207
COCOC(Br)C(C)c1ccc(-c2ccccc2)cc1,1.78875514
COC(Br)C(C)(C#N)c1ccc(C#N)cc1,3.03317728
N#CC(Oc1ccccc1)C(C#N)(C#N)c1ccccc1,2.33907739
CCc1ccc(CC(C#N)OCOC)cc1,2.23293118
COC(Oc1ccccc1)C(C#N)(C#N)c1ccc(C#N)cc1,2.16506944
COCOCC(C#N)(c1ccccc1)c1ccc(-c2ccccc2)cc1,1.89392179
COC(=O)c1ccc(C(C#N)C(OC)Oc2ccccc2)cc1,1.96564735
COCOCC(c1ccccc1)(c1ccccc1)c1ccc([N+](=O)[O-])cc1,2.20621096
COCOC(C)C(C#N)c1ccccc1,2.58959986
COC(C)Cc1ccc(C#N)cc1,2.40465349
N#Cc1ccc(CC(Br)Oc2ccccc2)cc1,2.13758734
N#CC(COc1ccccc1)c1ccccc1,1.93002946
COCOC(C#N)C(c1ccccc1)(c1ccccc1)c1ccc(C(=O)OC)cc1,2.28163708
CC(C#N)(COc1ccccc1)c1ccc(-c2ccccc2)cc1,1.91879173
CC(c1ccc(-c2ccccc2)cc1)C(Br)Oc1ccccc1,1.79509507
COCOC(C#N)C(C#N)(c1ccccc1)c1ccc(C(=O)OC)cc1,2.65052305
COCOCC(c1ccccc1)c1ccc([N+](=O)[O-])cc1,2.37779722
COC(C#N)C(C)(c1ccccc1)c1ccc(C#N)cc1,2.40691192
COC(Cc1ccc(C#N)cc1)OC,2.58432112
COCOC(c1ccccc1)C(C#N)c1ccc(-c2ccccc2)cc1,1.89509182
COCOC(c1ccccc1)C(C#N)c1ccccc1,2.44310122
N#CC(Cc1ccc([N+](=O)[O-])cc1)Oc1ccccc1,2.12120692
COCOCC(C#N)(C#N)c1ccc(C(=O)OC)cc1,3.04027909
COC(c1ccccc1)C(C)c1ccc(C#N)cc1,2.34593431
COC(OC)C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,2.28457576
COCOC(OC)C(C#N)(C#N)c1ccc(C#N)cc1,3.11290258
COC(=O)c1ccc(C(c2ccccc2)(c2ccccc2)C(C#N)Oc2ccccc2)cc1,2.13568264
CCc1ccc(C(C)(C)C(OC)OCOC)cc1,1.95985162
COc1ccc(C(C#N)(c2ccccc2)C(OC)c2ccccc2)cc1,1.81844125
COC(C)C(C)(C#N)c1ccc(C#N)cc1,2.8228984
N#CC(c1ccc(-c2ccccc2)cc1)C(Oc1ccccc1)c1ccccc1,1.91824753
COCOC(Br)C(C#N)c1ccc([N+](=O)[O-])cc1,2.94607807
COCC(C#N)(c1ccccc1)c1ccc([N+](=O)[O-])cc1,2.62611568
COCC(C#N)(C#N)c1ccccc1,2.82219094
COCOC(C)C(c1ccccc1)(c1ccccc1)c1ccccc1,1.89114637
COCOC(Br)C(C)(c1ccccc1)c1ccccc1,2.08069123
COCOCC(C)(C#N)c1ccc(-c2ccccc2)cc1,1.88608531
COC(OC)C(c1ccccc1)(c1ccccc1)c1ccccc1,2.01446209
COc1ccc(C(C)(C#N)C(C)OC)cc1,1.79640115
CCc1ccc(C(C)(c2ccccc2)C(Oc2ccccc2)c2ccccc2)cc1,1.79542159
COCOC(c1ccccc1)C(C#N)c1ccc(C#N)cc1,2.43997207
CCc1ccc(C(c2ccccc2)(c2ccccc2)C(OC)c2ccccc2)cc1,1.93868224
CC(C)(c1ccccc1)C(Br)Oc1ccccc1,2.0623789
CCc1ccc(C(C)(c2ccccc2)C(C#N)Oc2ccccc2)cc1,2.07927631
COCOCC(C#N)(C#N)c1ccc(-c2ccccc2)cc1,2.08626928
COC(C#N)C(C)c1ccccc1,2.37728023
COCOC(OC)C(C#N)(c1ccccc1)c1ccccc1,2.36424664
COC(=O)c1ccc(C(C)(c2ccccc2)C(C#N)Oc2ccccc2)cc1,2.09388808
CCc1ccc(C(C)C(C#N)Oc2ccccc2)cc1,2.07307243
COC(C)C(C#N)c1ccc([N+](=O)[O-])cc1,3.01130044
COC(C)C(C)(C)c1ccc(C#N)cc1,2.54353333
COC(=O)c1ccc(C(c2ccccc2)C(OC)OC)cc1,2.2087687000000003
CCc1ccc(C(c2ccccc2)C(C#N)Oc2ccccc2)cc1,1.9614298
COC(OC)C(C)(C#N)c1ccc([N+](=O)[O-])cc1,2.95698928
COCOC(C)C(C#N)(c1ccccc1)c1ccc(OC)cc1,1.78897282
COCOC(Br)Cc1ccc(-c2ccccc2)cc1,1.83376048
COCOC(c1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccc([N+](=O)[O-])cc1,2.18468785
COC(C)C(C)c1ccccc1,2.07386152
COCC(C)c1ccc(C#N)cc1,2.63229235
COC(=O)c1ccc(C(C#N)(c2ccccc2)C(Br)OC)cc1,2.41850338
COCOC(OC)C(C#N)(c1ccccc1)c1ccc(C#N)cc1,2.52015994
COCOC(Br)C(C#N)(C#N)c1ccccc1,2.86526437
COCC(C#N)c1ccc(C#N)cc1,2.84776834
COCOC(C#N)Cc1ccc(-c2ccccc2)cc1,1.8251077000000002
CCc1ccc(C(C#N)COC)cc1,2.25042721
COC(=O)c1ccc(C(C#N)(C#N)C(Oc2ccccc2)c2ccccc2)cc1,2.07231055
N#CC(COc1ccccc1)c1ccc(-c2ccccc2)cc1,1.89552718
CCc1ccc(C(c2ccccc2)(c2ccccc2)C(C#N)OCOC)cc1,2.11726147
CCc1ccc(C(c2ccccc2)(c2ccccc2)C(C#N)Oc2ccccc2)cc1,2.06572573
COCOCC(C#N)c1ccccc1,2.57857981
CCc1ccc(C(C)C(C#N)OC)cc1,2.1483625
COC(Br)C(C)c1ccc(C#N)cc1,2.49109966
COCOC(Br)C(C)(C#N)c1ccc(-c2ccccc2)cc1,1.90137733
COC(OC)C(C#N)(C#N)c1ccc([N+](=O)[O-])cc1,3.21684478
COC(C)C(C#N)(c1ccccc1)c1ccccc1,2.26893001
CCc1ccc(C(C)COCOC)cc1,2.05116838
COCOC(C#N)C(C#N)(c1ccccc1)c1ccc(C#N)cc1,2.68954219
COC(C)C(C#N)(c1ccccc1)c1ccc(-c2ccccc2)cc1,1.85854879
COc1ccc(C(C#N)C(Br)OC)cc1,1.94344399
COCOCC(C)(C#N)c1ccc(C(=O)OC)cc1,2.71313326
CCc1ccc(C(C)C(OC)OC)cc1,1.96428685
CC(Oc1ccccc1)C(C#N)(c1ccccc1)c1ccccc1,1.86826276
COc1ccc(C(C#N)C(Oc2ccccc2)c2ccccc2)cc1,1.84001878
COCOC(C#N)C(C#N)c1ccc(OC)cc1,1.97963329
COCOC(OC)C(C#N)(C#N)c1ccc(OC)cc1,2.00461207
COC(=O)c1ccc(C(C)C(OC)OC)cc1,2.47779397
CCc1ccc(C(C#N)(C#N)C(C)OCOC)cc1,2.51749336
COCOCC(C)(c1ccccc1)c1ccc(C(=O)OC)cc1,2.1997894000000002
CCc1ccc(C(C#N)(c2ccccc2)C(C#N)OCOC)cc1,2.37110356
COCOC(C#N)C(C)(C#N)c1ccccc1,2.69672563
COC(OC)C(C#N)(c1ccccc1)c1ccccc1,2.34375751
CCc1ccc(C(c2ccccc2)(c2ccccc2)C(OC)OC)cc1,1.84532473
COC(C#N)C(C#N)c1ccccc1,2.75879164
COC(C)C(C#N)(c1ccccc1)c1ccc(C#N)cc1,2.47621579
COCOC(OC)C(C)c1ccc(C#N)cc1,2.56554622
COCOC(C#N)C(c1ccccc1)c1ccc(-c2ccccc2)cc1,1.78475527
CC(Oc1ccccc1)C(C#N)(c1ccccc1)c1ccc(-c2ccccc2)cc1,1.86630364
COC(Oc1ccccc1)C(C)(c1ccccc1)c1ccc([N+](=O)[O-])cc1,1.83961063
COCOC(OC)C(C#N)c1ccc(-c2ccccc2)cc1,1.91568979
COCOC(C)C(C#N)(C#N)c1ccccc1,2.74902325
CCc1ccc(C(c2ccccc2)(c2ccccc2)C(C#N)OC)cc1,2.11527514
CC(Oc1ccccc1)C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,1.80050986
COCOC(OC)C(C#N)(C#N)c1ccc(-c2ccccc2)cc1,2.0493181000000003
COCOC(C)C(C)(c1ccccc1)c1ccc([N+](=O)[O-])cc1,2.30650702
CC(Oc1ccccc1)C(C#N)(C#N)c1ccc([N+](=O)[O-])cc1,2.06412034
CCc1ccc(C(C)C(OCOC)c2ccccc2)cc1,1.94839621
COc1ccc(C(C)(C#N)C(Br)Oc2ccccc2)cc1,1.86739204
COC(Br)Cc1ccccc1,2.28419482
N#CC(Cc1ccc(-c2ccccc2)cc1)Oc1ccccc1,1.82970619
N#CC(Oc1ccccc1)C(C#N)(c1ccccc1)c1ccccc1,2.2027825
CCc1ccc(C(c2ccccc2)C(C#N)OCOC)cc1,2.10460882
COC(=O)c1ccc(CC(OC)Oc2ccccc2)cc1,1.81933918
COC(Cc1ccc([N+](=O)[O-])cc1)c1ccccc1,2.40046315
CCc1ccc(C(c2ccccc2)C(OC)c2ccccc2)cc1,1.91334973
COC(C#N)C(C)c1ccc(-c2ccccc2)cc1,1.80401995
N#Cc1ccc(C(c2ccccc2)C(Oc2ccccc2)c2ccccc2)cc1,1.79433319
c1ccc(OCC(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,1.82671309
COC(=O)c1ccc(CC(Br)Oc2ccccc2)cc1,2.11005082
CCc1ccc(C(C)(C#N)C(C)Oc2ccccc2)cc1,1.84744711
COC(C)C(C#N)(C#N)c1ccccc1,2.80670845
COc1ccc(C(C#N)(c2ccccc2)C(C#N)OC)cc1,1.91310484
COC(=O)c1ccc(C(c2ccccc2)(c2ccccc2)C(C#N)OC)cc1,2.17652485
COCOC(C)C(C#N)(c1ccccc1)c1ccccc1,2.40506164
COCOCC(c1ccccc1)c1ccc(C#N)cc1,2.33777131
COCOC(c1ccccc1)C(C)(C#N)c1ccccc1,2.2727122000000004
COCC(c1ccccc1)(c1ccccc1)c1ccc(C(=O)OC)cc1,2.08879981
COCOC(C)C(C#N)(C#N)c1ccc(C(=O)OC)cc1,3.00463399
COC(C)C(C)(C#N)c1ccccc1,2.43969997
COCOC(Cc1ccc(C(=O)OC)cc1)OC,2.43667966
N#CC(Oc1ccccc1)C(c1ccccc1)c1ccc(-c2ccccc2)cc1,1.78693207
N#Cc1ccc(C(COc2ccccc2)c2ccccc2)cc1,1.82282206
COCOC(OC)C(c1ccccc1)c1ccccc1,2.08183405
COCOC(OC)C(C#N)(c1ccccc1)c1ccc(OC)cc1,1.85005927
COCOCC(C)c1ccc(C(=O)OC)cc1,2.37970192
COCOC(Br)C(C)(C#N)c1ccc(OC)cc1,1.91348578
COCOCC(C#N)(c1ccccc1)c1ccc([N+](=O)[O-])cc1,2.68312063
